#ZIPCODE,CITY,AREA,ROAD,CMP_LABLE,EVEN,LANE,LANE1,ALLEY,ALLEY1,NO_BGN,NO_BGN1,NO_END,NO_END1,FLOOR,FLOOR1,SCOOP,ROAD_NO,EXP,RMK
114,台北市,內湖區,成功路５段,0,,,,0,,,0,,0,,,全,289291,,0000000000
114,台北市,內湖區,成功路４段,0,,,,0,,,0,,0,,,全,289261,,0000000000
108,台北市,萬華區,成都路,0,,,,0,,,0,,0,,,全,290161,,0000000000
115,台北市,南港區,成福路,0,,,,0,,,0,,0,,,全,290311,,0000000000
104,台北市,中山區,朱崙街,0,,,,0,,,0,,0,,,全,292381,,0000000000
114,台北市,內湖區,江南街,0,,,,0,,,0,,0,,,全,293191,,0000000000
108,台北市,萬華區,汕頭街,0,,,,0,,,0,,0,,,全,294001,,0000000000
112,台北市,北投區,竹子湖路,6,1,,,0,,1,0,199,0,,,"單   1號至 199號",295231,,0001000000
112,台北市,北投區,竹子湖路,7,2,,,0,,2,0,122,0,,,"雙   2號至 122號",295231,,0002000000
111,台北市,士林區,竹子湖路　　　,7,2,,,0,,124,0,9998,0,,,"雙 124號以上",xxxxxx,,0124000000
111,台北市,士林區,竹子湖路　　　,6,1,,,0,,201,0,9999,0,,,"單 201號以上",xxxxxx,,0201000000
116,台北市,文山區,老泉街,0,,,,0,,,0,,0,,,全,300721,,0000000000
112,台北市,北投區,自強街,0,,,,0,,,0,,0,,,全,303511,,0000000000
111,台北市,士林區,自祥街,0,,,,0,,,0,,0,,,全,304021,,0000000000
111,台北市,士林區,至善路１段,0,,,,0,,,0,,0,,,全,304351,,0000000000
111,台北市,士林區,至善路２段,0,,,,0,,,0,,0,,,全,304381,,0000000000
111,台北市,士林區,至善路３段,0,,,,0,,,0,,0,,,全,304411,,0000000000
111,台北市,士林區,至誠路１段,0,,,,0,,,0,,0,,,全,304561,,0000000000
111,台北市,士林區,至誠路２段,0,,,,0,,,0,,0,,,全,304591,,0000000000
106,台北市,大安區,舟山路,0,,,,0,,,0,,0,,,全,304681,,0000000000
112,台北市,北投區,行義路,0,,,,0,,,0,,0,,,全,305191,,0000000000
112,台北市,北投區,西安街１段,0,,,,0,,,0,,0,,,全,308041,,0000000000
112,台北市,北投區,西安街２段,0,,,,0,,,0,,0,,,全,308071,,0000000000
108,台北市,萬華區,西昌街,0,,,,0,,,0,,0,,,全,308911,,0000000000
112,台北市,北投區,西園街,0,,,,0,,,0,,0,,,全,312841,,0000000000
108,台北市,萬華區,西園路１段,0,,,,0,,,0,,0,,,全,312901,,0000000000
108,台北市,萬華區,西園路２段,0,,,,0,,,0,,0,,,全,312931,,0000000000
103,台北市,大同區,西寧北路,0,,,,0,,,0,,0,,,全,313171,,0000000000
108,台北市,萬華區,西寧南路,0,,,,0,,,0,,0,,,全,313201,,0000000000
100,台北市,中正區,西藏路,6,1,,,0,,1,0,95,0,,,"單   1號至  95號",314701,,0001000000
100,台北市,中正區,西藏路,7,2,,,0,,2,0,140,0,,,"雙   2號至 140號",314701,,0002000000
108,台北市,萬華區,西藏路,6,1,,,0,,97,0,9999,0,,,"單  97號以上",314701,,0097000000
108,台北市,萬華區,西藏路,7,2,,,0,,142,0,9998,0,,,"雙 142號以上",314701,,0142000000
111,台北市,士林區,克強路,0,,,,0,,,0,,0,,,全,316231,,0000000000
110,台北市,信義區,吳興街,0,,,,0,,,0,,0,,,全,317851,,0000000000
111,台北市,士林區,志成街,0,,,,0,,,0,,0,,,全,322981,,0000000000
112,台北市,北投區,杏林一路,0,,,,0,,,0,,0,,,全,325021,,0000000000
112,台北市,北投區,杏林二路,0,,,,0,,,0,,0,,,全,325051,,0000000000
112,台北市,北投區,杏林三路,0,,,,0,,,0,,0,,,全,325081,,0000000000
112,台北市,北投區,杏林巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
100,台北市,中正區,沅陵街,0,,,,0,,,0,,0,,,全,326971,,0000000000
100,台北市,中正區,秀山街,0,,,,0,,,0,,0,,,全,327691,,0000000000
112,台北市,北投區,秀山路,0,,,,0,,,0,,0,,,全,327721,,0000000000
116,台北市,文山區,秀明路１段,0,,,,0,,,0,,0,,,全,328501,,0000000000
116,台北市,文山區,秀明路２段,0,,,,0,,,0,,0,,,全,328531,,0000000000
112,台北市,北投區,育仁路,0,,,,0,,,0,,0,,,全,329611,,0000000000
116,台北市,文山區,育英街,0,,,,0,,,0,,0,,,全,330601,,0000000000
103,台北市,大同區,赤峰街,0,,,,0,,,0,,0,,,全,333601,,0000000000
116,台北市,文山區,車前路,0,,,,0,,,0,,0,,,全,334471,,0000000000
100,台北市,中正區,辛亥路１段,6,1,,,0,,1,0,47,0,,,"單   1號至  47號",334951,,0001000000
100,台北市,中正區,辛亥路１段,7,2,,,0,,2,0,26,0,,,"雙   2號至  26號",334951,,0002000000
106,台北市,大安區,辛亥路１段,7,2,,,0,,28,0,9998,0,,,"雙  28號以上",334951,,0028000000
106,台北市,大安區,辛亥路１段,6,1,,,0,,49,0,9999,0,,,"單  49號以上",334951,,0049000000
116,台北市,文山區,辛亥路７段,0,,,,0,,,0,,0,,,全,335131,,0000000000
106,台北市,大安區,辛亥路２段,0,,,,0,,,0,,0,,,全,334981,,0000000000
106,台北市,大安區,辛亥路３段,0,,,,0,,,0,,0,,,全,335011,,0000000000
116,台北市,文山區,辛亥路５段,0,,,,0,,,0,,0,,,全,335071,,0000000000
116,台北市,文山區,辛亥路６段,0,,,,0,,,0,,0,,,全,335101,,0000000000
116,台北市,文山區,辛亥路４段,0,,,,0,,,0,,0,,,全,335041,,0000000000
100,台北市,中正區,酉陽街,0,,,,0,,,0,,0,,,全,335341,,0000000000
100,台北市,中正區,和平西路１段,0,,,,0,,,0,,0,,,全,340501,,0000000000
100,台北市,中正區,和平西路２段,6,1,,,0,,1,0,145,0,,,"單   1號至 145號",340531,,0001000000
100,台北市,中正區,和平西路２段,7,2,,,0,,2,0,166,0,,,"雙   2號至 166號",340531,,0002000000
108,台北市,萬華區,和平西路２段,6,1,,,0,,147,0,9999,0,,,"單 147號以上",340531,,0147000000
108,台北市,萬華區,和平西路２段,7,2,,,0,,168,0,9998,0,,,"雙 168號以上",340531,,0168000000
108,台北市,萬華區,和平西路３段,0,,,,0,,,0,,0,,,全,340561,,0000000000
106,台北市,大安區,和平東路１段,0,,,,0,,,0,,0,,,全,340741,,0000000000
106,台北市,大安區,和平東路２段,0,,,,0,,,0,,0,,,全,340771,,0000000000
106,台北市,大安區,和平東路３段,2,2,,,0,,,0,,0,,,雙全,340801,,0000000000
106,台北市,大安區,和平東路３段,6,1,,,0,,1,0,153,0,,,"單   1號至 153號",340801,,0001000000
110,台北市,信義區,和平東路３段,6,1,,,0,,155,0,9999,0,,,"單 155號以上",340801,,0155000000
111,台北市,士林區,和平路,0,,,,0,,,0,,0,,,全,341041,,0000000000
116,台北市,文山區,和興路,0,,,,0,,,0,,0,,,全,344521,,0000000000
111,台北市,士林區,和豐街,0,,,,0,,,0,,0,,,全,344641,,0000000000
112,台北市,北投區,奉賢路,0,,,,0,,,0,,0,,,全,345841,,0000000000
112,台北市,北投區,奇岩路,0,,,,0,,,0,,0,,,全,345901,,0000000000
112,台北市,北投區,宜山路,0,,,,0,,,0,,0,,,全,347041,,0000000000
111,台北市,士林區,幸福街,0,,,,0,,,0,,0,,,全,351271,,0000000000
103,台北市,大同區,延平北路１段,0,,,,0,,,0,,0,,,全,353371,,0000000000
111,台北市,士林區,延平北路７段,0,,,,0,,,0,,0,,,全,353551,,0000000000
111,台北市,士林區,延平北路９段,0,,,,0,,,0,,0,,,全,353611,,0000000000
103,台北市,大同區,延平北路２段,0,,,,0,,,0,,0,,,全,353401,,0000000000
111,台北市,士林區,延平北路８段,0,,,,0,,,0,,0,,,全,353581,,0000000000
103,台北市,大同區,延平北路３段,0,,,,0,,,0,,0,,,全,353431,,0000000000
111,台北市,士林區,延平北路５段,0,,,,0,,,0,,0,,,全,353491,,0000000000
111,台北市,士林區,延平北路６段,0,,,,0,,,0,,0,,,全,353521,,0000000000
103,台北市,大同區,延平北路４段,0,,,,0,,,0,,0,,,全,353461,,0000000000
100,台北市,中正區,延平南路,0,,,,0,,,0,,0,,,全,353641,,0000000000
105,台北市,松山區,延吉街,6,1,,,0,,1,0,71,0,,,"單   1號至  71號",353941,,0001000000
105,台北市,松山區,延吉街,7,2,,,0,,2,0,50,0,,,"雙   2號至  50號",353941,,0002000000
106,台北市,大安區,延吉街,7,2,,,0,,52,0,9998,0,,,"雙  52號以上",353941,,0052000000
106,台北市,大安區,延吉街,6,1,,,0,,73,0,9999,0,,,"單  73號以上",353941,,0073000000
105,台北市,松山區,延壽街,0,,,,0,,,0,,0,,,全,354301,,0000000000
100,台北市,中正區,忠孝西路１段,0,,,,0,,,0,,0,,,全,355801,,0000000000
103,台北市,大同區,忠孝西路２段,1,1,,,0,,,0,,0,,,單全,355831,,0000000000
108,台北市,萬華區,忠孝西路２段,2,2,,,0,,,0,,0,,,雙全,355831,,0000000000
100,台北市,中正區,忠孝東路１段,0,,,,0,,,0,,0,,,全,355951,,0000000000
115,台北市,南港區,忠孝東路７段,0,,,,0,,,0,,0,,,全,356131,,0000000000
100,台北市,中正區,忠孝東路２段,0,,,,0,,,0,,0,,,全,355981,,0000000000
106,台北市,大安區,忠孝東路３段,0,,,,0,,,0,,0,,,全,356011,,0000000000
110,台北市,信義區,忠孝東路５段,6,1,,,0,,1,0,793,0,,,"單   1號至 793號",356071,,0001000000
110,台北市,信義區,忠孝東路５段,7,2,,,0,,2,0,960,0,,,"雙   2號至 960號",356071,,0002000000
115,台北市,南港區,忠孝東路５段,6,1,,,0,,795,0,9999,0,,,"單 795號以上",356071,,0795000000
115,台北市,南港區,忠孝東路５段,7,2,,,0,,962,0,9998,0,,,"雙 962號以上",356071,,0962000000
115,台北市,南港區,忠孝東路６段,0,,,,0,,,0,,0,,,全,356101,,0000000000
106,台北市,大安區,忠孝東路４段,6,1,,,0,,1,0,343,0,,,"單   1號至 343號",356041,,0001000000
106,台北市,大安區,忠孝東路４段,7,2,,,0,,2,0,330,0,,,"雙   2號至 330號",356041,,0002000000
110,台北市,信義區,忠孝東路４段,7,2,,,0,,332,0,9998,0,,,"雙 332號以上",356041,,0332000000
110,台北市,信義區,忠孝東路４段,6,1,,,0,,345,0,9999,0,,,"單 345號以上",356041,,0345000000
111,台北市,士林區,忠勇街,0,,,,0,,,0,,0,,,全,357361,,0000000000
116,台北市,文山區,忠順街１段,0,,,,0,,,0,,0,,,全,358051,,0000000000
116,台北市,文山區,忠順街２段,0,,,,0,,,0,,0,,,全,358081,,0000000000
111,台北市,士林區,忠義街,0,,,,0,,,0,,0,,,全,358891,,0000000000
111,台北市,士林區,忠誠路１段,0,,,,0,,,0,,0,,,全,359161,,0000000000
111,台北市,士林區,忠誠路２段,0,,,,0,,,0,,0,,,全,359191,,0000000000
112,台北市,北投區,怡和巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
103,台北市,大同區,承德路１段,0,,,,0,,,0,,0,,,全,359941,,0000000000
112,台北市,北投區,承德路７段,0,,,,0,,,0,,0,,,全,360121,,0000000000
103,台北市,大同區,承德路２段,0,,,,0,,,0,,0,,,全,359971,,0000000000
103,台北市,大同區,承德路３段,0,,,,0,,,0,,0,,,全,360001,,0000000000
111,台北市,士林區,承德路５段,0,,,,0,,,0,,0,,,全,360061,,0000000000
112,台北市,北投區,承德路６段,0,,,,0,,,0,,0,,,全,360091,,0000000000
111,台北市,士林區,承德路４段,0,,,,0,,,0,,0,,,全,360031,,0000000000
103,台北市,大同區,昌吉街,0,,,,0,,,0,,0,,,全,361351,,0000000000
108,台北市,萬華區,昆明街,0,,,,0,,,0,,0,,,全,362221,,0000000000
115,台北市,南港區,昆陽街,0,,,,0,,,0,,0,,,全,362281,,0000000000
104,台北市,中山區,明水路,0,,,,0,,,0,,0,,,全,362701,,0000000000
111,台北市,士林區,明溪街,0,,,,0,,,0,,0,,,全,365131,,0000000000
112,台北市,北投區,明德路,0,,,,0,,,0,,0,,,全,367141,,0000000000
100,台北市,中正區,杭州北路,0,,,,0,,,0,,0,,,全,368521,,0000000000
100,台北市,中正區,杭州南路１段,0,,,,0,,,0,,0,,,全,368611,,0000000000
106,台北市,大安區,杭州南路２段　,1,1,,,0,,,0,,0,,,單全,xxxxxx,,0000000000
100,台北市,中正區,杭州南路２段　,2,2,,,0,,,0,,0,,,雙全,xxxxxx,,0000000000
111,台北市,士林區,東山路,0,,,,0,,,0,,0,,,全,370531,,0000000000
115,台北市,南港區,東明街,0,,,,0,,,0,,0,,,全,375961,,0000000000
112,台北市,北投區,東昇路,0,,,,0,,,0,,0,,,全,376231,,0000000000
115,台北市,南港區,東南街,0,,,,0,,,0,,0,,,全,377431,,0000000000
114,台北市,內湖區,東湖路,0,,,,0,,,0,,0,,,全,382021,,0000000000
112,台北市,北投區,東華街１段,0,,,,0,,,0,,0,,,全,382231,,0000000000
112,台北市,北投區,東華街２段,0,,,,0,,,0,,0,,,全,382261,,0000000000
112,台北市,北投區,東陽街,0,,,,0,,,0,,0,,,全,382621,,0000000000
108,台北市,萬華區,東園街,0,,,,0,,,0,,0,,,全,384121,,0000000000
115,台北市,南港區,東新街,0,,,,0,,,0,,0,,,全,384211,,0000000000
105,台北市,松山區,東寧路,0,,,,0,,,0,,0,,,全,384871,,0000000000
110,台北市,信義區,東興街,0,,,,0,,,0,,0,,,全,386701,,0000000000
106,台北市,大安區,東豐街,0,,,,0,,,0,,0,,,全,387361,,0000000000
110,台北市,信義區,林口街,0,,,,0,,,0,,0,,,全,389491,,0000000000
100,台北市,中正區,林森北路,6,1,,,0,,1,0,35,0,,,"單   1號至  35號",391141,,0001000000
100,台北市,中正區,林森北路,7,2,,,0,,2,0,34,0,,,"雙   2號至  34號",391141,,0002000000
104,台北市,中山區,林森北路,7,2,,,0,,36,0,9998,0,,,"雙  36號以上",391141,,0036000000
104,台北市,中山區,林森北路,6,1,,,0,,37,0,9999,0,,,"單  37號以上",391141,,0037000000
100,台北市,中正區,林森南路,0,,,,0,,,0,,0,,,全,391231,,0000000000
105,台北市,松山區,松山路,6,1,,,0,,1,0,9,0,,,"單   1號至   9號",392731,,0001000000
105,台北市,松山區,松山路,7,2,,,0,,2,0,18,0,,,"雙   2號至  18號",392731,,0002000000
105,台北市,松山區,松山路,Y,2,9,0,0,0,0,0,0,,,,"　   9巷雙全",392731,,0009000000
105,台北市,松山區,松山路,c,1,9,0,0,0,1,0,39,,,,"　   9巷單   1號至  39號",392731,,0009000001
110,台北市,信義區,松山路,c,1,9,,0,,41,0,43,0,,,"　   9巷單  41號至  43號",392731,,0009000041
105,台北市,松山區,松山路,c,1,9,0,0,0,45,0,9999,,,,"　   9巷單  45號以上",392731,,0009000045
110,台北市,信義區,松山路,6,1,,,0,,11,0,9999,0,,,"單  11號以上",392731,,0011000000
110,台北市,信義區,松山路,7,2,,,0,,20,0,9998,0,,,"雙  20號以上",392731,,0020000000
110,台北市,信義區,松仁路,0,,,,0,,,0,,0,,,全,392821,,0000000000
110,台北市,信義區,松平路,0,,,,0,,,0,,0,,,全,393061,,0000000000
104,台北市,中山區,松江路,0,,,,0,,,0,,0,,,全,393421,,0000000000
100,台北市,中正區,松江路特1號,0,0,0,0,0,0,0,0,0,0,,,全,xxxxxx,,0000000000
100,台北市,中正區,松江路特一號,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
105,台北市,松山區,松河街,0,,,,0,,,0,,0,,,全,394261,,0000000000
110,台北市,信義區,松勇路,0,,,,0,,,0,,0,,,全,394561,,0000000000
110,台北市,信義區,松高路,0,,,,0,,,0,,0,,,全,394981,,0000000000
110,台北市,信義區,松智路,0,,,,0,,,0,,0,,,全,395281,,0000000000
110,台北市,信義區,松隆路,0,,,,0,,,0,,0,,,全,395341,,0000000000
110,台北市,信義區,松勤路,0,,,,0,,,0,,0,,,全,395461,,0000000000
110,台北市,信義區,松廉路,0,,,,0,,,0,,0,,,全,395551,,0000000000
110,台北市,信義區,松壽路,0,,,,0,,,0,,0,,,全,395851,,0000000000
110,台北市,信義區,松德路,0,,,,0,,,0,,0,,,全,396031,,0000000000
108,台北市,萬華區,武成街,0,,,,0,,,0,,0,,,全,397081,,0000000000
100,台北市,中正區,武昌街１段,0,,,,0,,,0,,0,,,全,397441,,0000000000
108,台北市,萬華區,武昌街２段,0,,,,0,,,0,,0,,,全,397471,,0000000000
112,台北市,北投區,知行路,0,,,,0,,,0,,0,,,全,403831,,0000000000
111,台北市,士林區,社子街,0,,,,0,,,0,,0,,,全,404101,,0000000000
111,台北市,士林區,社中街,0,,,,0,,,0,,0,,,全,404131,,0000000000
111,台北市,士林區,社正路,0,,,,0,,,0,,0,,,全,404341,,0000000000
106,台北市,大安區,臥龍街,2,2,,,0,,,0,,0,,,雙全,405751,,0000000000
106,台北市,大安區,臥龍街,6,1,,,0,,1,0,303,0,,,"單   1號至 303號",405751,,0001000000
110,台北市,信義區,臥龍街,6,1,,,0,,305,0,9999,0,,,"單 305號以上",405751,,0305000000
111,台北市,士林區,芝玉路１段,0,,,,0,,,0,,0,,,全,406831,,0000000000
111,台北市,士林區,芝玉路２段,0,,,,0,,,0,,0,,,全,406861,,0000000000
105,台北市,松山區,虎林街,6,1,,,0,,1,0,5,0,,,"單   1號至   5號",409831,,0001000000
105,台北市,松山區,虎林街,7,2,,,0,,2,0,6,0,,,"雙   2號至   6號",409831,,0002000000
110,台北市,信義區,虎林街,4,,,,0,,5,2,,0,,,"　   5號之   2",409831,,0005000000
110,台北市,信義區,虎林街,6,1,,,0,,7,0,9999,0,,,"單   7號以上",409831,,0007000000
110,台北市,信義區,虎林街,7,2,,,0,,8,0,9998,0,,,"雙   8號以上",409831,,0008000000
100,台北市,中正區,金山北路,0,,,,0,,,0,,0,,,全,411721,,0000000000
100,台北市,中正區,金山南路１段,0,,,,0,,,0,,0,,,全,411931,,0000000000
106,台北市,大安區,金山南路２段,0,,,,0,,,0,,0,,,全,411961,,0000000000
100,台北市,中正區,金門街,0,,,,0,,,0,,0,,,全,413161,,0000000000
114,台北市,內湖區,金湖路,0,,,,0,,,0,,0,,,全,414631,,0000000000
100,台北市,中正區,金華街,6,1,,,0,,1,0,109,0,,,"單   1號至 109號",414811,,0001000000
100,台北市,中正區,金華街,A,2,,,0,,2,0,34,1,,,"雙   2號至  34號之   1",414811,,0002000000
106,台北市,大安區,金華街,7,2,,,0,,36,0,9998,0,,,"雙  36號以上",414811,,0036000000
106,台北市,大安區,金華街,6,1,,,0,,111,0,9999,0,,,"單 111號以上",414811,,0111000000
114,台北市,內湖區,金龍路,0,,,,0,,,0,,0,,,全,416281,,0000000000
104,台北市,中山區,長安西路,6,1,,,0,,1,0,23,0,,,"單   1號至  23號",417421,,0001000000
104,台北市,中山區,長安西路,A,2,,,0,,2,0,50,1,,,"雙   2號至  50號之   1",417421,,0002000000
103,台北市,大同區,長安西路,6,1,,,0,,25,0,9999,0,,,"單  25號以上",417421,,0025000000
103,台北市,大同區,長安西路,7,2,,,0,,52,0,9998,0,,,"雙  52號以上",417421,,0052000000
104,台北市,中山區,長安東路１段,0,,,,0,,,0,,0,,,全,417511,,0000000000
105,台北市,松山區,長安東路２段,6,1,,,0,,215,0,9999,0,,,"單 215號以上",417541,,0215000000
105,台北市,松山區,長安東路２段,7,2,,,0,,260,0,9998,0,,,"雙 260號以上",417541,,0260000000
104,台北市,中山區,長安東路２段　,7,2,,,0,,2,0,258,0,,,"雙   2號至 258號",xxxxxx,,0002000000
104,台北市,中山區,長安東路２段　　,6,1,,,0,,1,0,213,0,,,"單   1號至 213號",xxxxxx,,0001000000
100,台北市,中正區,長沙街１段,0,,,,0,,,0,,0,,,全,418111,,0000000000
108,台北市,萬華區,長沙街２段,0,,,,0,,,0,,0,,,全,418141,,0000000000
111,台北市,士林區,長春街,J,2,2,4,0,,,0,,0,,,"雙   2巷至   4巷",419731,,0002000000
104,台北市,中山區,長春路,6,1,,,0,,1,0,325,0,,,"單   1號至 325號",419821,,0001000000
104,台北市,中山區,長春路,7,2,,,0,,2,0,418,0,,,"雙   2號至 418號",419821,,0002000000
104,台北市,中山區,長春路,b,0,327,0,0,0,1,0,8,0,,,"　 327巷連   1號至   8號",419821,,0327000001
104,台北市,中山區,長春路,b,0,327,0,0,0,10,0,9999,0,,,"　 327巷連  10號以上",419821,,0327000010
105,台北市,松山區,長春路,~,,327,,9,,,0,,0,,,"　 327巷   9弄全",419821,,0327009
104,台北市,中山區,長春路,3,0,0,0,0,0,329,0,0,0,,,"　 329號",419821,,0329000000
105,台北市,松山區,長春路,6,1,,,0,,331,0,9999,0,,,"單 331號以上",419821,,0331000000
105,台北市,松山區,長春路,7,2,,,0,,420,0,9998,0,,,"雙 420號以上",419821,,0420000000
108,台北市,萬華區,長泰街,0,,,,0,,,0,,0,,,全,420331,,0000000000
108,台北市,萬華區,長順街,0,,,,0,,,0,,0,,,全,420781,,0000000000
112,台北市,北投區,長壽路,0,,,,0,,,0,,0,,,全,421351,,0000000000
106,台北市,大安區,長興街,0,,,,0,,,0,,0,,,全,423331,,0000000000
111,台北市,士林區,雨農路,0,,,,0,,,0,,0,,,全,424861,,0000000000
111,台北市,士林區,雨聲街,0,,,,0,,,0,,0,,,全,424891,,0000000000
106,台北市,大安區,青田街,0,,,,0,,,0,,0,,,全,425671,,0000000000
108,台北市,萬華區,青年路,0,,,,0,,,0,,0,,,全,425881,,0000000000
100,台北市,中正區,青島西路,0,,,,0,,,0,,0,,,全,426991,,0000000000
100,台北市,中正區,青島東路,0,,,,0,,,0,,0,,,全,427051,,0000000000
110,台北市,信義區,青雲街,0,,,,0,,,0,,0,,,全,427741,,0000000000
110,台北市,信義區,信安街,0,,,,0,,,0,,0,,,全,428821,,0000000000
100,台北市,中正區,信陽街,0,,,,0,,,0,,0,,,全,429481,,0000000000
100,台北市,中正區,信義路１段,0,,,,0,,,0,,0,,,全,430291,,0000000000
100,台北市,中正區,信義路２段,1,1,,,0,,,0,,0,,,單全,430321,,0000000000
106,台北市,大安區,信義路２段,2,2,,,0,,,0,,0,,,雙全,430321,,0000000000
106,台北市,大安區,信義路３段,0,,,,0,,,0,,0,,,全,430351,,0000000000
110,台北市,信義區,信義路５段,0,,,,0,,,0,,0,,,全,430411,,0000000000
110,台北市,信義區,信義路６段,0,,,,0,,,0,,0,,,全,430441,,0000000000
106,台北市,大安區,信義路４段,6,1,,,0,,1,0,355,0,,,"單   1號至 355號",430381,,0001000000
106,台北市,大安區,信義路４段,7,2,,,0,,2,0,418,0,,,"雙   2號至 418號",430381,,0002000000
110,台北市,信義區,信義路４段,6,1,,,0,,357,0,9999,0,,,"單 357號以上",430381,,0357000000
110,台北市,信義區,信義路４段,7,2,,,0,,420,0,9998,0,,,"雙 420號以上",430381,,0420000000
103,台北市,大同區,保安街,0,,,,0,,,0,,0,,,全,432451,,0000000000
116,台北市,文山區,保儀路,0,,,,0,,,0,,0,,,全,434881,,0000000000
111,台北市,士林區,前港街,0,,,,0,,,0,,0,,,全,436351,,0000000000
111,台北市,士林區,前街,0,,,,0,,,0,,0,,,全,436471,,0000000000
104,台北市,中山區,南京西路,6,1,,,0,,1,0,23,0,,,"單   1號至  23號",441841,,0001000000
104,台北市,中山區,南京西路,7,2,,,0,,2,0,16,0,,,"雙   2號至  16號",441841,,0002000000
103,台北市,大同區,南京西路,7,2,,,0,,18,0,9998,0,,,"雙  18號以上",441841,,0018000000
