# link=https://github.com/ronnywang/postcode
# data_time=2012-09-11
# data_source=http://www.post.gov.tw/post/internet/down/index.html?ID=190108
# description=鄉鎮縣市別稱中英對照
#ZIPCODE,CITYAREA,CITY,AREA,ECITYAREA,ECITY,EAREA,AREA1,RMK
719,南縣龍崎區,台南市,龍崎區,"Longqi Dist., Tainan City","Tainan City","Longqi Dist.",龍崎區,
720,官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,台南市官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,南市官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,台南官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,官田鄉,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,台南縣官田鄉,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,南縣官田鄉,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,台南官田鄉,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,台南縣官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
720,南縣官田區,台南市,官田區,"Guantian Dist., Tainan City","Tainan City","Guantian Dist.",官田區,V
721,麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,台南市麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,南市麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,台南麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,麻豆鎮,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,台南縣麻豆鎮,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,南縣麻豆鎮,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,台南麻豆鎮,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,台南縣麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
721,南縣麻豆區,台南市,麻豆區,"Madou Dist., Tainan City","Tainan City","Madou Dist.",麻豆區,V
722,佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,台南市佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,南市佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,台南佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,佳里鎮,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,台南縣佳里鎮,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,南縣佳里鎮,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,台南佳里鎮,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,台南縣佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
722,南縣佳里區,台南市,佳里區,"Jiali Dist., Tainan City","Tainan City","Jiali Dist.",佳里區,V
723,台南市西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,台南西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,南市西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,台南縣西港鄉,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,西港鄉,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,台南西港鄉,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,南縣西港鄉,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,台南縣西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
723,南縣西港區,台南市,西港區,"Xigang Dist., Tainan City","Tainan City","Xigang Dist.",西港區,V
724,七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,台南七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,南市七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,台南市七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,七股鄉,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,台南七股鄉,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,南縣七股鄉,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,台南縣七股鄉,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,台南縣七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
724,南縣七股區,台南市,七股區,"Qigu Dist., Tainan City","Tainan City","Qigu Dist.",七股區,V
725,台南將軍,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,南市將軍,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南市將軍,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南市將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,南市將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,南縣將軍,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南縣將軍,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南縣將軍鄉,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,將軍鄉,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,南縣將軍鄉,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南將軍鄉,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,台南縣將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
725,南縣將軍區,台南市,將軍區,"Jiangjun Dist., Tainan City","Tainan City","Jiangjun Dist.",將軍區,
726,學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,台南市學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,南市學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,台南學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,學甲鎮,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,台南縣學甲鎮,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,南縣學甲鎮,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,台南學甲鎮,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,台南縣學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
726,南縣學甲區,台南市,學甲區,"Xuejia Dist., Tainan City","Tainan City","Xuejia Dist.",學甲區,V
727,台南市北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,南市北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,台南北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,台南縣北門鄉,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,北門鄉,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,南縣北門鄉,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,台南北門鄉,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,台南縣北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
727,南縣北門區,台南市,北門區,"Beimen Dist., Tainan City","Tainan City","Beimen Dist.",北門區,V
730,台南市新營,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南新營,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,南市新營,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南市新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,南市新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南縣新營,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,南縣新營,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南縣新營市,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,南縣新營市,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南新營市,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,新營市,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,台南縣新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
730,南縣新營區,台南市,新營區,"Xinying Dist., Tainan City","Tainan City","Xinying Dist.",新營區,
731,台南市後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,南市後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,台南後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,台南縣後壁鄉,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,後壁鄉,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,南縣後壁鄉,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,台南後壁鄉,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,台南縣後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
731,南縣後壁區,台南市,後壁區,"Houbi Dist., Tainan City","Tainan City","Houbi Dist.",後壁區,V
732,白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,台南市白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,南市白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,台南白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,白河鎮,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,台南縣白河鎮,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,南縣白河鎮,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,台南白河鎮,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,台南縣白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
732,南縣白河區,台南市,白河區,"Baihe Dist., Tainan City","Tainan City","Baihe Dist.",白河區,V
733,台南市東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,南市東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,台南東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,台南縣東山鄉,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,東山鄉,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,南縣東山鄉,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,台南東山鄉,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,台南縣東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
733,南縣東山區,台南市,東山區,"Dongshan Dist., Tainan City","Tainan City","Dongshan Dist.",東山區,V
734,台南六甲,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,南市六甲,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南市六甲,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南市六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,南市六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,南縣六甲,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南縣六甲,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南縣六甲鄉,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,六甲鄉,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,南縣六甲鄉,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南六甲鄉,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,台南縣六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
734,南縣六甲區,台南市,六甲區,"Liujia Dist., Tainan City","Tainan City","Liujia Dist.",六甲區,
735,下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,南市下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,南市下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南市下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南市下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,下營鄉,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,南縣下營鄉,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南下營鄉,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,南縣下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南縣下營,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南縣下營鄉,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,台南縣下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
735,南縣下營區,台南市,下營區,"Xiaying Dist., Tainan City","Tainan City","Xiaying Dist.",下營區,
736,台南市柳營區,台南市,柳營區,"Liuying Dist., Tainan City","Tainan City","Liuying Dist.",柳營區,V
736,柳營區,台南市,柳營區,"Liuying Dist., Tainan City","Tainan City","Liuying Dist.",柳營區,V
